;place_id;place_name;place_rating;place_website;text;rating;time
265;ChIJ9yNc-qRLtUYRyeHzshZmfCY;ООО Лечебный Центр;4.3;http://www.lcenter.ru/;"Отрицательные отзывы и правда на сайте не публикуют. Половину диагнозов и анамнеза в карту больного врачи не заносят - проверено мной и мамой. 
К отрицательному отнесу так же установленные камеры видеонаблюдения в кабинетах специалистов. На мой взгляд, это неэтично.
И больше всего раздражает то, когда ты находишься на приёме врача, в кабинет беспардонно могут зайти другие врачи, медсёстры. Раз по десять за полчаса.
Теперь о положительном. Стоматолог Дарья Владимировна Шутова великолепный врач, всей семьёй только к ней. Так же в центре хорошее отделение рефлексотерапии, мануальной терапии и массажа.";3.0;1505636809.0
266;ChIJ9yNc-qRLtUYRyeHzshZmfCY;ООО Лечебный Центр;4.3;http://www.lcenter.ru/;Отличный лечебный центр! Прекрасные и компетентные врачи, удобная запись и приветливые люди в регистратуре. Главное что тут лечат, а не берут деньги за приём без пользы. Цены демократичные, есть ДМС.;5.0;1511599123.0
267;ChIJ9yNc-qRLtUYRyeHzshZmfCY;ООО Лечебный Центр;4.3;http://www.lcenter.ru/;"Снизил оценку из-за лор отделения. Румянцева прописала гомеопатию для лечения. Написал плохой отзыв у них на сайте. Позвонил заведующий лор отделением и начал убеждать, что гомеопатия - это нормально и правильно. В целом, это всё что нужно знать о ЛОР в этой клинике. Плохие отзывы на врачей, кстати, тупо не публикуют (сюрприз-сюрприз), так что на отзывы на их сайте можете не рассчитывать.
Из хорошего - нормальное отделение офтальмологии, так же был хороший врач-ортопед, Березин, сделавший мне операцию на ноги, но, к сожалению, больше он там не работает.
В общем, ЛОР отделение крайне не рекомендую, а остальное - нужно проверять, можно попасть и на хорошего врача. Выбирайте помоложе, больше шансов получить современный нормальный подход.";2.0;1497163315.0
268;ChIJ8YALJJZOtUYRBT2Jb6n0Dw4;Мать И Дитя Клиника;4.4;http://www.mamadeti.ru/kuntsevo;Вожу дочку к доктору Петиной Светлане Владимировне. Она нас лечит от самых разных болезней. Недавно обратились с температурой, без каких либо симптомов простуды. Темпераура при этом держалась почти трое суток и падала только от жаропонижающих. Сдали все анализы, результаты показали, что повышенна СОЭ. Я уже запаниковала. Оказалось что такую реакцию нам дали зубы, думала что уже все вылезли, но оказывается нет. Светлана Владимировна сказала, что остается только подождать и снимать температуру. Как только зубик показался -то и все симптомы спали.;5.0;1509626739.0
269;ChIJ8YALJJZOtUYRBT2Jb6n0Dw4;Мать И Дитя Клиника;4.4;http://www.mamadeti.ru/kuntsevo;У нас с года примерно, наша педиатр стала слышать шумы в сердце. И все меня пугала, чуть ли не пороком сердца. Хорошо знакомая посоветовала мне обратиться в Мать и дитя к кардиологу, Артёменко Ольги Игоревне. Которая, когда я с сыном пришла на прием, тоже услышала шумы в сердце, но сразу сказала, что это не порок, а чтобы досконально разобраться что с нашим здоровьем отправила на Узи и ЭКГ, которые тоже проходили здесь же - в центре. После чего, врач сказала, что сейчас многие дети идут с такой потологией как у нас. А именно открытый какой-то карман (как я поняла по простому), но к 7 годам он должен закрыться. Ну а пока нужно каждые три месяца проходить ЭКГ, каждые пол года Узи, и принимать назначенные бета-блокаторы, курсами, как назначила врач.;5.0;1510912376.0
270;ChIJ8YALJJZOtUYRBT2Jb6n0Dw4;Мать И Дитя Клиника;4.4;http://www.mamadeti.ru/kuntsevo;Я, еще когда носила ребенка в утробе, то прослушивая сердцебиение, мне врачи говорили, что ребенок родится с больным сердцем. Но мне было все равно, так как я своего сыночка уже любила. Так как ребенок родился с больным сердцем, то мы сейчас наблюдаемся у детского кардиолога Мать и дитя Артёменко Ольги Игоревны. ЭКГ и УЗИ сердца, если нам Ольга Игоревна назначает, проходим тут же в Мать и дитя. Результаты всегда быстро готовы. Врач готовит нас к операции. Ольга Игоревна говорит, что после операции ребенок будет жить полноценной жизнью, ходить на плавание, бегать, прыгать, и ничего его беспокоить не будет.;5.0;1509527168.0
271;ChIJ8YALJJZOtUYRBT2Jb6n0Dw4;Мать И Дитя Клиника;4.4;http://www.mamadeti.ru/kuntsevo;Во время беременности уменя обнаружили гепатит А. Он передался и ребенку. Прошли лечение,находимся на диспансерном учете у педиатра, ходим к Пеленович Н.И. Довольна врачом, хотя это странно писать о человеке, от которого услышала страшный диагноз. Но лечение нам было подобрано очень грамотное, принимаем все-все прописанные препараты. Мне было все подробно рассказано о болезни, чтобы ничего лишнего я не придумала. Пока рецидива не было. Держу кулачки дальше.;5.0;1509625787.0
272;ChIJ8YALJJZOtUYRBT2Jb6n0Dw4;Мать И Дитя Клиника;4.4;http://www.mamadeti.ru/kuntsevo;"Если честно, то я сначала с мужем не понимала, насколько это серьезная процедура - ЭКО. Пока не стали проходить обследование в нашей гос. поликлинике. И когда нам сказали, что сперма мужа для процедуры не подойдет, то я отчаялась. Решила, лучше совсем не делать. Хорошо, супруг не опустил руки и сказал мне: ""Давай сходим на консультацию в мать и дитя"". Пришли. Проконсультировались. Муж сдал сперму для исследования. И к нашему удивлению, оказалось, что шанс есть и очень приличный. Сейчас ""работа "" кипит над подсадкой эмбрионов. Делаю все, что мне говорят врачи. И не знаю почему, но я уверена, что все получится с первого раза.";5.0;1504085494.0
273;ChIJl2xUAhpKtUYRZn1tK_tz60c;МОБИЛМЕД;4.1;http://mobil-med.org/;Сюда послали от торговой сети Пятёрочка на профосмотр для оформления санитарной книжки. Потратила на это здесь 4,5 часа. Прошла полный профосмотр за счёт работодателя. Очереди большие, много народа приходит. Но все организовано неплохо. Мне понравилось.;4.0;1507336238.0
274;ChIJl2xUAhpKtUYRZn1tK_tz60c;МОБИЛМЕД;4.1;http://mobil-med.org/;Я делал там медкнижку.  Весь процесс занял отсилы минут 40. Очередь продвигалась быстро,  охранники отвечали на мои вопросы спокойно.  Конечно,  персоналу тяжело справляться с таким количеством людей.  Особенно,  если среди посетителей попадаются вечно недовольные люди.  Цены не высокие,  по сравнению с другими медцентрами.  Так что пойду туда снова,  жаль только,  что добираться на метро нужно;5.0;1497546725.0
275;ChIJl2xUAhpKtUYRZn1tK_tz60c;МОБИЛМЕД;4.1;http://mobil-med.org/;"Добрый день! Все мы работаем, всякое бывает, но встречать с порога уже с негативом и так грубо не обязательно. Не понятно для чего охрана что бы помочь или дать понять что тебя ждет дальше с врачами вообще беда. Всё бы ни чего если бы научились еще и по вежливее быть. А с врачами вообще беда... или персонал подбирается по грубости а не по квалификации или по образованию?!
Испортили своей грубости настроение уже с порога(((";1.0;1490623047.0
276;ChIJl2xUAhpKtUYRZn1tK_tz60c;МОБИЛМЕД;4.1;http://mobil-med.org/;"Был пока однажды...Конвеер? Да.
Хамят? Не без этого.
Но все чётко,быстро и доступно
";4.0;1492496554.0
277;ChIJl2xUAhpKtUYRZn1tK_tz60c;МОБИЛМЕД;4.1;http://mobil-med.org/;Ужасное обслуживание!!!Работники злые,а терапевт еще хуже,хотела спросить ,а она мне в ответ хамит.Кароче говоря не лучшее впечатление.А ещё в туалет нельзя,но работает.?;1.0;1499756181.0
278;ChIJwyWJOkJQtUYRCK0MBTWQads;Альтамед-с;4.2;http://altamed-c.ru/;Пользуюсь услугами этого медицинского центра не первый год. Замечательное обслуживание и врачи, доступные цены.;5.0;1503430296.0
279;ChIJwyWJOkJQtUYRCK0MBTWQads;Альтамед-с;4.2;http://altamed-c.ru/;Больше спасибо за лечение и восстановление зуба, врачь просто волшебница Самойлова Елена Геннадьевна, спасибо вам ещё раз.;5.0;1498744663.0
280;ChIJwyWJOkJQtUYRCK0MBTWQads;Альтамед-с;4.2;http://altamed-c.ru/;Очень хорошая клиника! Врачи - профи! Все очень вежливы и приветливо! ;5.0;1438607657.0
281;ChIJwyWJOkJQtUYRCK0MBTWQads;Альтамед-с;4.2;http://altamed-c.ru/;доктор самойлова респект.отличить востановленный зуб невозможно.ура!!!!;1.0;1459275220.0
282;ChIJwyWJOkJQtUYRCK0MBTWQads;Альтамед-с;4.2;http://altamed-c.ru/;Хорошая платная клиника.;5.0;1486751903.0
283;ChIJtQFhDNdOtUYRPHE2VdOjPLE;Клинико-Диагностический Центр № 4;3.8;https://kdc4.mos.ru/;"На сайте написано, что можно прикрепиться. Пришел, потратив 30 минут, в регистратуре сказали, что ничего не знают, у них не прикрепляют (а обслуживают только по направлению от поликлиник), про сайт ничего не знают, и чтобы я отправлялся взад и не тратил их время. Вот такой уровень сервиса! (про задрипанность гаража, в котором этот ""клинико-диагностический центр"" располагается, я даже умолчу - сложно представить, что там могут лечить людей).";1.0;1439551660.0
284;ChIJtQFhDNdOtUYRPHE2VdOjPLE;Клинико-Диагностический Центр № 4;3.8;https://kdc4.mos.ru/;"Отличные квалифицированные врачи!!! 
Не стоит сочинять,что сервис никакой! 
Я в КДЦ 4 хожу очень долгое время и всем довольна!!! 
Спасибо специалистам!!!";5.0;1457933552.0
285;ChIJtQFhDNdOtUYRPHE2VdOjPLE;Клинико-Диагностический Центр № 4;3.8;https://kdc4.mos.ru/;Качественно, быстро и четко по времени.;3.0;1488291525.0
286;ChIJtQFhDNdOtUYRPHE2VdOjPLE;Клинико-Диагностический Центр № 4;3.8;https://kdc4.mos.ru/;Как и везде, ни хорошо, ни плохо...;3.0;1500613398.0
287;ChIJtQFhDNdOtUYRPHE2VdOjPLE;Клинико-Диагностический Центр № 4;3.8;https://kdc4.mos.ru/;Хорошие врачи, прием начинаются четко по времени, чисто, светло.;5.0;1484943394.0
288;ChIJt3gWiZpLtUYRhGVyFFOKdHc;Центр Флебологии;1.0;http://www.varikoz.ru/;"Эта клиника - результат неудачного сочетания медицины и бизнеса. Врач долго советовал очень срочную лазерную операцию за много тысяч рублей, но со скидкой, при диагнозе ""варикоз 0 (нулевой) степени"". На вопрос, насколько срочная операция, врач заявил, что делать нужно срочно, а то скидки уже не будет. 
Далее, меня направили в магазин, выписав рецепт на компрессионные чулки, вместе с которыми достаточно серьёзно предлагали купить специально перчатки для того, чтобы чулки надевать и специальную жидкость для стирки. На деле перчатки ничем не отличались от обычных резиновых для мытья посуды, а жидкость для стирки можно было купить в любом супермаркете дешевле в десять раз. 
Клинику категорически не советую. Скорее всего, вы никогда точно не узнаете, есть ли у вас проблемы, но потратите достаточно денег при любом раскладе.";1.0;1482981828.0
289;ChIJdb3tG3pDNEERE4MvdCrcyVg;Детская Больница Журнал;5.0;http://rdkb.ru/;Мне 24. Я лечился и наблюдался в этой больнице на протяжении 6-ти лет. Моим отделением было ПНО в 6-ом корпусе. Огромное спасибо Волковой Эльвире Эльвире Юрьевне. Именно она поставила меня на ноги. Спасибо этой больнице за мою крепкую опорно-двигательную систему!;5.0;1472537144.0
290;ChIJ0VxLZp-zSkERacGD5dH-GzU;Семейная;3.7;http://semeynaya.ru/;Ужасная клиника где врачи тупо выкачивают деньги из своих пациентов. Прошел обследование потратил 15 тысяч рублей, нашли кучу всего, сказали что лечение будет стоить ещё порядка 30-50 тысяч. Пошел с этими же анализами к другому врачу, так врач сказал что у вас все в порядке и вам нечего лечить. Поэтому не доверяйте этим мошенникам.;1.0;1508174257.0
291;ChIJ0VxLZp-zSkERacGD5dH-GzU;Семейная;3.7;http://semeynaya.ru/;Был по делам в Москве. Пришлось обратиться к офтальмологу по поводу конъюктивита. Компетентный спец. Лечение помогло, лишнего не навязывала. Спасибо;5.0;1501594494.0
292;ChIJ0VxLZp-zSkERacGD5dH-GzU;Семейная;3.7;http://semeynaya.ru/;Все хорошо. Но, поехали с другом, у него разрыв мениска, ходить он не мог, никто из персонала даже помочь не предложил, я уже не говорю о том, чтобы предложили кресло или хотя бы трость. Только рентгенолог отнесся нормально и попытался помочь.;4.0;1491676109.0
293;ChIJ0VxLZp-zSkERacGD5dH-GzU;Семейная;3.7;http://semeynaya.ru/;Парковка есть со стороны каширского шоссе. Примерно на 15 машин. Перед главным входом. (Карман);3.0;1494656007.0
294;ChIJ0VxLZp-zSkERacGD5dH-GzU;Семейная;3.7;http://semeynaya.ru/;Наблюдается там мой грудной ребенок.Врачи приветливые и очень внимательные.Всегда подскажут и назьеснят лучше чем в обычной поликлинике. ;5.0;1501683823.0
295;ChIJs3duNUaoSkERori4devIu38;Здоровье Поколение;3.0;http://www.zdorovoepokolenie.ru/;Меня просто изуродовали :( Обратилась с целью удалить капилляры на крыльях носа. Первая процедура прошла шикарно (если не считать обожженной щеки). Через месяц капилляры вернулись и я пошла опять, в итоге: опять обожженная щека, остались даже не шрамы а углубления , дырки, ну и капилляры и ныне там. Тонак не помогает исправить ситуацию, только все подчеркивает, в общем караул....;1.0;1507103306.0
296;ChIJs3duNUaoSkERori4devIu38;Здоровье Поколение;3.0;http://www.zdorovoepokolenie.ru/;;5.0;1502974850.0
297;ChIJScpbIQFKtUYRI56nRcAwDJk;GMS Clinic Ямская;4.5;http://www.gmsclinic.ru/;Расскажу про про мою эпопею в этой клинике ( только на МАрьиной Роще), хотя начинали мы ее в МОНИАГе и ПРиоре. Сейчас кажется удивительным, что несколько лет назад я опасалась остаться бездетной. Просто мы с мужем долго ждали нашего первенца. Начали «работать» над этой проблемой еще в сентябре 2010 года. И всё из года в год никак не получалось. Вообщем, у нас была не короткая, а извилистая дорога к нашему счастью. И Мария Петровна на этом пути была с нами. Прошли по максимуму через все - операции, физиотерапию, санатории. После нескольких ЭКО были замершие от 3х до 7 недель. А вот в июне, она сделала удачный перенос и мы уже прошли критическую отметку. Поэтому рекомендую и ее и заодно клинику.;5.0;1512676475.0
298;ChIJScpbIQFKtUYRI56nRcAwDJk;GMS Clinic Ямская;4.5;http://www.gmsclinic.ru/;"Я китаец из Пекина. Раншее слышал много о том, что хороших ответственных врачей мало из-за бесплатной медицинской помощи в России. И увидел сам, что кое-какая дама работающая в приёмной государственной клиники кричала больному что ""тебя мало укусила (собакой)!"" Но после много раз получил медицинские помощи, я с увереносью могу сказать что GMS это хороая клиника! Стандартная процедура лечения, ответственные врачи с большим опытом. Хотя бы действительно немножко дорого, но стоит! Не так ли?";5.0;1505663571.0
299;ChIJScpbIQFKtUYRI56nRcAwDJk;GMS Clinic Ямская;4.5;http://www.gmsclinic.ru/;Вызывала скорую для ребёнка, приехала скорая от совершенно другой организации ООО «ГК Медицина», на которую в интернете негативные отзывы и более дешевый прайс лист, в клинике мне объяснили, что это партнерская организация, то есть заказывая скорую от GMS клиники, я получила мед услуги намного ниже качеством. Врачом не были даны никакие рекомендации по лечению, кроме совета обратиться наутро к ЛОРу.;1.0;1508365978.0
300;ChIJScpbIQFKtUYRI56nRcAwDJk;GMS Clinic Ямская;4.5;http://www.gmsclinic.ru/;"На 100% доволен уровнем обслуживания.

Однако сразу должен предупредить желающих - цены выше среднего.";5.0;1501628049.0
301;ChIJScpbIQFKtUYRI56nRcAwDJk;GMS Clinic Ямская;4.5;http://www.gmsclinic.ru/;Хочу сказать спасибо Варваре Халецкой за помощь. Действительно, профессионал, разбирающийся в своем деле и, в частности, в сосудистой неврологии. Не страшно обращаться даже с серьезными проблемами, но надеюсь, что никому не придется с ними сталкиваться.;5.0;1488357855.0
302;ChIJPaD-Cq5KtUYRUGXgNQOUCns;Скандинавский Центр Здоровья;4.1;http://www.scz.ru/;Хорошее место. Недорого и много хороших специалистов. Рекомендую гинеколога Жаркову - восхитительный, очень внимательный и заботливый доктор.;5.0;1512474407.0
303;ChIJPaD-Cq5KtUYRUGXgNQOUCns;Скандинавский Центр Здоровья;4.1;http://www.scz.ru/;"Сервис стал очень плохой, хорошие доктора ушли. Посещали данный мед. центр около 8 лет, раньше все устраивало, но... После последнего посещения с супругой, окончательно решили больше туда ни ногой (Она тоже осталась недовольно квалификацией гинеколога). Посетил уролога, данный ""гражданин"" был неплохо поддатый алкоголем (не пахло, но видно что не то с ним), уж не знаю может праздник какой был или день медика, человек просто ни мог ничего объяснить внятно. Поворачиваюсь к медсестре и начинаю Вы понимаете я заплатил деньги за прием, Вы можете нормально объяснить что мне делать, когда сдать анализы, когда будут готовы и т.д. мне что с Вас нужно все вытягивать? ей стало неудобно видно было как ей просто стало стыдно за того ""доктора"" и этого не скрыть я улавливаю каждый взгляд, вышла из кабинета. Дали направление на сдачу крови, ушел. До этого был с той же проблемой в бесплатной поликлинике по уровню одно и тоже, сифилиса нет, спида нет все иди отсюда. Это не лечении и уже тем более для платного приема. Раньше было все приятнее и гармоничнее, всегда любезно помогали и объясняли - для этого и ходили платно. Мы не доктора, чтобы приходить и самим все рассказывать - мы хотим чтобы нам рассказали и помогли.";1.0;1503058373.0
304;ChIJPaD-Cq5KtUYRUGXgNQOUCns;Скандинавский Центр Здоровья;4.1;http://www.scz.ru/;В клинике есть очень хорошие специалисты (напр. хирург Щадров), но не во всех отделах (несколько лет назад был момент, когда терапевт гомеопатию вместе с нормальными лекарствами назначили). Иногда бывают проблемы с очередями и временем приема.;4.0;1510830060.0
305;ChIJPaD-Cq5KtUYRUGXgNQOUCns;Скандинавский Центр Здоровья;4.1;http://www.scz.ru/;Удивло совковое обращение врачей. Подошел к физиотерапевту за 10 минут до окончания рабочей смены без записи для уточнения - проводят ли они определенные процедуры. Со мной не стали разговаривать. Сказали, что я не записан поэтому отвечать не будут. Хотя меня с регистратуры отправили к ним для уточнения. И это платная поликлиника! В обычной городской отношение и то лучше.;1.0;1482032929.0
306;ChIJPaD-Cq5KtUYRUGXgNQOUCns;Скандинавский Центр Здоровья;4.1;http://www.scz.ru/;"Ждать приема пришлось 3 недели.
Сервис отсутствует просто как данность: не то, чтобы отправить смску с указанием кому и когда записан, но даже позвонить и напомнить никто не напрягся. Внутри есть аптечные киоски, но в них нет фармацевта.
Итого: 
Длительное ожидание приема - 1/5
Врач - неплохой, однако постоянно пытается навязать ненужные услуги, приходится сразу перепроверять - 3/5
Сам медицинский центр - чистота, аккуратность, удобство ожидания приема, наличие кулеров с водой, отсутствие wifi - 4/5
Расположение - 3/5
Сервис (отсутсвие записи через сайт, отсутсвие информирования, отсутсвие напоминаний) - 1/5
---- получается 2.5/5 - место явно не стоит того, чтобы в него обращаться за свои деньги, только по ДМС";2.0;1484986805.0
307;ChIJhyIlAT1KtUYRcDXCuviynyU;"клиника ОАО ""Медицина""";3.8;http://www.medicina.ru/;"Клиника удобно расположена в центре Москвы, в здании шикарные интерьеры, арфа при входе и музыкальные лифты, кафе, возможность онлайн записи (фирменное мобильное приложение) и доступ к электронной карте (через приложение тоже)  - только в этой клинике, и еще масса как бы мелочей, например, запись результатов исследований на диск, это же удобно, результаты выносят в фирменном конверте, все это здорово и супер, но специалисты, оставляют желать лучшего. Порой просто непонятно, как обыкновенный врач, каких много, попал в такую клинику, типа швейцарскую. Оборудование тоже классное, новейшее, высокоточное. Но очень трудно записаться к высококлассным специалистам, а ""обычные"" доктора вынуждают, что называется, ""ходить по врачам"" или ""искать своего врача"". Хотя, есть обратная связь, то есть можно оставить оценку и отзыв, и проводится ""проверка"", по результатам которой можно получить ответ и разъяснение самого врача, который не понравился по тем или иным причинам.";4.0;1511857367.0
308;ChIJhyIlAT1KtUYRcDXCuviynyU;"клиника ОАО ""Медицина""";3.8;http://www.medicina.ru/;"Хочу выразить свою огромную признательность врачу гинекологу - репродуктологу, Наталье Александровне Рымарчук. Мы с мужем попали к ней совершенно случайно, но безмерно рады, что попали именно к ней. После пяти лет бесплодия, после внематочной беременности  и после того как нам уже точно подтвердили диагноз бесплодие вторичное (трубный фактор) я и не верила в чудеса. Полгода простояв на очереди в своей ЖК, вдруг раздался долгожданный звонок, что, наконец-то мы можем поехать в клинику ОАО «МЕДИЦИНА» на первичный прием, врача мы выбрали сами, и ни капельки не ошиблись.  
С первого приема Наталья Александровна расположила к себе тем, что внимательно слушала и все подробно объясняла, когда возникали вопросы. Очень заботливо относилась на приеме и всегда с пониманием отвечала на все вопросы. Препараты для проведения стимуляции в клинике подбираются для каждого индивидуально. Побочных эффектов никаких не было, что говорит о том, что в клинике используются качественные препараты.  Сама клиника просто потрясающая, на первом этаже играет арфистка, как будто бы сразу попадаешь в сказку! В клинике очень уютно, шикарные палаты, просто теплая атмосфера и улыбчивость персонала, всегда поднимает настроение! Радует, что прием у врача всегда был в назначенное время, и то, что с врачом можно постоянно быть на связи. Сама процедура проходила под присмотром внимательных, добрых, квалифицированных специалистов. Результат – долгожданная беременность. 
Еще раз хотим поблагодарить от нашей семьи Наталью Александровну! Спасибо Вам огромное за вашу отзывчивость, доброту и теплоту! Хотелось бы, чтобы у нас было больше таких врачей как Вы!!! С уважением, Екатерина, Сергей и их маленькое чудо!!!";5.0;1494955156.0
309;ChIJhyIlAT1KtUYRcDXCuviynyU;"клиника ОАО ""Медицина""";3.8;http://www.medicina.ru/;Отличная клиника: врачи работают эффективно и грамотно, все быстро и по делу. Очень рада, что сюда хожу.;5.0;1510418049.0
310;ChIJhyIlAT1KtUYRcDXCuviynyU;"клиника ОАО ""Медицина""";3.8;http://www.medicina.ru/;В клинике очень уютно, шикарные палаты, просто теплая атмосфера и улыбчивость персонала, всегда поднимает настроение;5.0;1509932285.0
311;ChIJhyIlAT1KtUYRcDXCuviynyU;"клиника ОАО ""Медицина""";3.8;http://www.medicina.ru/;Полнейший развод ! Год ходил в итоге вылечиться смог только в другой клинике !;1.0;1509368309.0
312;ChIJsbG0Ngm0SkERwmJQqGiKgWM;Медицинский Центр В Марьино;4.2;http://www.mgido.ru/;В 2016г. вылечил фронтит и левосторонний гайморит у ЛОРа. Замечательный человек и профессиональный специалист. Лечение оказалось не дешевым, но зато без стационара. Могу рекомендовать.;5.0;1488529210.0
313;ChIJsbG0Ngm0SkERwmJQqGiKgWM;Медицинский Центр В Марьино;4.2;http://www.mgido.ru/;Дезинформация потребителей об акциях и ценах. Настоящую цену обследования объявляют после процедуры. Акции и цены на сайте - маркетинговый ход. Эхо-кг было 1950 , по факту 2400 р.;1.0;1494018767.0
314;ChIJsbG0Ngm0SkERwmJQqGiKgWM;Медицинский Центр В Марьино;4.2;http://www.mgido.ru/;Проходил обследование у ЛОРа, температура была около 39, все что мне сделали это открыли рот сказали все хорошо, выписали лекарства на сумму более 1000 руб из которых нет нормального что в итоге не купил так как вообще от других болезней, минут 5 что-то печатал на компьютере не задав не одного вопроса. Сеанс закончен с Вас 1200 руб за обследование.Бестолковое лечение!!!  НЕ РЕКОМЕНДУЮ...;1.0;1485595172.0
315;ChIJsbG0Ngm0SkERwmJQqGiKgWM;Медицинский Центр В Марьино;4.2;http://www.mgido.ru/;Супер гастроинтеролог Долгова!!! Вылечила то что другим 3-м докторам 1,5 года не давалось!;5.0;1462506181.0
316;ChIJsbG0Ngm0SkERwmJQqGiKgWM;Медицинский Центр В Марьино;4.2;http://www.mgido.ru/;Нот  ;5.0;1466961507.0
317;ChIJ4Ug1ah9JtUYR9EvYWnVQRGg;Городская клиническая больница 67;3.8;http://67-больница.рф/;"Вот и моя очередь пришла написать отзыв об этой больнице. Лежал муж в кардиологии. Привезли на скорой. После 10 дней прибывает гнали из больницы, в итоге из-за того, что муж лежал попал в реанимацию, он там пролежал 12 дней. Теперь самое интересное. В ДЕНЬ ВЫПИСКИ ПРОИЗОШЕЛ ПРИСТУП (падает давление, сердце останавливается, человек заказывает глаза, теряет сознание), НАПИЧКАЛИ УКОЛАМИ И отправили на все 4 стороны. Наши просьбы врачу о том, что мы из другой республики и нам страшно держать его без мед присмотра, ответили ""ВЫ И ТАК УЖЕ 12 ДНЕЙ ЛЕЖИТЕ, А ПОЛОЖЕНО 10!!!"" отвратительный осадок после больницы, не дай Бог вам там оказаться, т.к. следующий ваш путь станет больница-морг";1.0;1501941783.0
318;ChIJ4Ug1ah9JtUYR9EvYWnVQRGg;Городская клиническая больница 67;3.8;http://67-больница.рф/;Лежала в отделении гнойной хирургии. В этом отделении как в самом страшном сне! Полное отсутствие ремонта, обшарпанные полы, грязные туалеты! Большая половина больных лежачие, чтобы вынесли утку нужно искать и просить, сама санитарка зайдет раз в сутки! Запахи на весь коридор соответствующие! Хирурги хорошие, сочувствую что главный врач не хочет навести порядок и персонал вынужден работать в таких условиях?!;1.0;1495503641.0
319;ChIJ4Ug1ah9JtUYR9EvYWnVQRGg;Городская клиническая больница 67;3.8;http://67-больница.рф/;Невралогия ужасная! Ухода нет ни за одним больным. Все лежат обкаканные и на грязных простынях. Ни кормят. На это жутко смотреть все больные в этом отделении не могут сами себя обслуживать. Но медсестры сразу появляются на горизонте когда приходит родственник сразу предлогают за 1500 иногда даже наглеют и говорят за 2000 уход за больным. По договору сиделки 3000. Без предел! Рыба гниет с головы, судя повсему ГЛАВ ВРАЧ ПОЗВОЛЯЕТ ТАКОЕ ОТНОШЕНИЯ.;1.0;1484578098.0
320;ChIJ4Ug1ah9JtUYR9EvYWnVQRGg;Городская клиническая больница 67;3.8;http://67-больница.рф/;"Мой сын (18 лет) упал в обморок на улице, не далеко от этой больницы. Приехала скорая от туда же, благо быстро, но это был единственный плюс...
Я был на работе, поэтому все со слов ребенка...
Залезли в его телефон, стали писать мне в вотсапп, вместо того, что бы позвонить. По телефону я нервничал и заикался, врачи со мной разговаривали не корректно и не давали сказать, орали и по хамски разговаривали.
В скорой по пути в больницу они зачем то обсуждали, мол какой плохой у неё папа, раз заикается.
Мой сын, после обморока ближайшее время плохо соображает. Ему зачем то сделали ренген грудной полости, а затем угрожали не выпустить или насильно положить в больницу на неделю, если не сделают укол глюкозы. Во время укола мой сын пришел в себя из за резкой боли, вена была проколота в трех местах (врачи не попали с первых двух попыток). Справку для университета не дали, закрыв за собой дверь, где выписывают справки, сказали, что на обед, хоть время было уже не обеденное. Ждали час, не открыли.
Прошу всех обходить стороной эту больницу и её сотрудников!";1.0;1480452349.0
321;ChIJ4Ug1ah9JtUYR9EvYWnVQRGg;Городская клиническая больница 67;3.8;http://67-больница.рф/;Мой папа попал в 1 хирургические. Просто ужас. Врачи такое чувство что место пар сидели где-то.  Не грамотные ужас что умеют это резать . А как это тоже вопрос большой. Даже лечить не знают чем и как. А мед.персонал средний вообще ужас.! Там есть медсестра фамилия Гасанова так она нагло сказала что за капельницы больной должен смотреть а она спать хочет  . Крутая хамка!! Врачи тоже либо не грамотные либо им на все ....... Нам даже выписку не дали сказали через дня два приходите. Круто правда!! Хочу пожелать глав .врачу этой больнице чтобы его и его родных так лечили. Может тогда порядок наведет. Или надо всю медицину  платную делать и нам не врать . Не каму не желаю попадать туда!! Вообще всех врачей и медсестер проверять нужно на дееспособность . Они не готовы помогать больным.;1.0;1492758267.0
